RatingID,UserID,MovieID,Rating,Timestamp
3672,128413,103286,3.79,2023-04-20 16:08:49.373142
3673,87123,2892,1.96,2023-10-09 16:08:49.373158
3674,25094,27683,2.23,2023-02-23 16:08:49.373173
3675,83134,125531,1.83,2023-09-26 16:08:49.373189
3676,75280,88959,1.48,2023-07-23 16:08:49.373205
3677,19709,34234,4.21,2023-08-31 16:08:49.373228
3678,103740,64338,3.66,2023-03-02 16:08:49.373244
3679,35840,1883,2.9,2023-06-21 16:08:49.373260
3680,43221,4704,1.27,2023-08-12 16:08:49.373279
3681,11260,56012,1.35,2023-01-16 16:08:49.373294
3682,20539,102208,4.9,2023-07-29 16:08:49.373317
3683,23429,68600,2.21,2023-03-22 16:08:49.373333
3684,82291,80285,3.84,2023-05-02 16:08:49.373349
3685,28426,4056,4.24,2023-07-27 16:08:49.373364
3686,112485,242,2.66,2023-01-31 16:08:49.373379
3687,97702,4601,2.34,2022-12-25 16:08:49.373395
3688,62891,129428,1.3,2023-09-23 16:08:49.373411
3689,81388,104211,2.54,2023-10-09 16:08:49.373426
3690,10231,62847,4.53,2023-03-23 16:08:49.373442
3691,134062,96522,4.9,2023-09-03 16:08:49.373457
3692,62458,120492,1.27,2023-06-28 16:08:49.373473
3693,104477,113983,2.62,2022-12-23 16:08:49.373488
3694,108040,71184,2.51,2023-10-13 16:08:49.373504
3695,4513,8454,2.64,2023-04-27 16:08:49.373519
3696,43775,67748,4.47,2023-02-17 16:08:49.373558
3697,120623,113029,1.81,2023-03-04 16:08:49.373574
3698,97772,109251,2.33,2022-11-11 16:08:49.373590
3699,35961,52709,4.15,2023-10-15 16:08:49.373605
3700,21042,66941,3.38,2023-08-09 16:08:49.373621
3701,30229,83556,2.04,2023-08-11 16:08:49.373637
3702,105846,67839,1.08,2023-04-05 16:08:49.373652
3703,134027,4119,1.21,2022-12-30 16:08:49.373668
3704,1335,6649,1.81,2023-07-14 16:08:49.373683
3705,50236,128900,1.44,2022-11-14 16:08:49.373699
3706,3315,88607,2.69,2023-04-12 16:08:49.373722
3707,25559,7837,2.51,2023-03-06 16:08:49.373742
3708,102069,96642,4.7,2023-07-13 16:08:49.373757
3709,37435,8597,3.41,2023-01-05 16:08:49.373773
3710,49729,97225,2.87,2023-04-18 16:08:49.373789
3711,44983,1547,2.47,2023-07-27 16:08:49.373805
3712,35370,88274,4.32,2023-05-17 16:08:49.373820
3713,110063,577,3.77,2023-05-22 16:08:49.373835
3714,23429,2909,2.75,2022-10-17 16:08:49.373851
3715,59333,101137,3.15,2022-12-18 16:08:49.373866
3716,44805,5413,1.17,2023-10-14 16:08:49.373882
3717,32525,50245,4.67,2022-12-18 16:08:49.373897
3718,7404,1679,2.21,2023-10-01 16:08:49.373913
3719,12818,93572,3.41,2022-10-20 16:08:49.373929
3720,98003,44225,3.97,2022-11-19 16:08:49.373945
3721,1252,6155,2.98,2023-01-20 16:08:49.373961
3722,136332,556,4.97,2022-12-12 16:08:49.373983
3723,18947,5675,1.97,2022-11-19 16:08:49.373999
3724,69666,91112,4.17,2023-09-12 16:08:49.374014
3725,15338,208,4.01,2023-09-01 16:08:49.374059
3726,33940,53894,2.6,2023-08-30 16:08:49.374075
3727,56393,125918,4.33,2022-11-26 16:08:49.374093
3728,111732,5011,2.9,2023-04-15 16:08:49.374109
3729,48976,87100,3.56,2023-01-04 16:08:49.374125
3730,62891,123119,4.82,2023-03-14 16:08:49.374140
3731,29529,113860,1.36,2023-02-13 16:08:49.374156
3732,112941,86620,2.42,2022-11-23 16:08:49.374172
3733,5303,116473,1.8,2023-05-28 16:08:49.374188
3734,106327,86651,4.75,2022-12-18 16:08:49.374204
3735,104447,373,3.59,2023-09-30 16:08:49.374220
3736,73462,302,3.68,2023-04-23 16:08:49.374245
3737,68684,111445,2.59,2023-07-27 16:08:49.374261
3738,41118,109485,3.65,2023-04-18 16:08:49.374283
3739,76508,47446,1.13,2022-11-09 16:08:49.374299
3740,137382,124224,2.45,2022-11-18 16:08:49.374314
3741,133448,1650,4.35,2023-08-20 16:08:49.374330
3742,92647,120136,1.08,2023-06-12 16:08:49.374346
3743,71053,27812,2.56,2023-01-24 16:08:49.374362
3744,78159,2478,1.52,2022-11-05 16:08:49.374377
3745,73771,74698,1.15,2022-12-21 16:08:49.374393
3746,126787,8518,4.04,2023-09-18 16:08:49.374408
3747,34088,6397,2.11,2023-04-30 16:08:49.374431
3748,29796,44255,3.82,2022-11-24 16:08:49.374446
3749,91097,77146,2.76,2023-02-10 16:08:49.374462
3750,12818,70607,1.14,2022-11-19 16:08:49.374477
3751,130108,127567,1.98,2023-07-04 16:08:49.374493
3752,10378,3838,3.0,2023-09-08 16:08:49.374509
3753,105131,7578,1.36,2023-05-16 16:08:49.374524
3754,90129,90241,4.63,2023-08-30 16:08:49.374541
3755,101690,3598,1.18,2022-10-30 16:08:49.374572
3756,106932,87322,3.04,2022-10-29 16:08:49.374587
3757,85358,123943,4.15,2023-02-11 16:08:49.374603
3758,91560,78721,3.29,2023-01-12 16:08:49.374619
3759,51566,110056,4.93,2022-11-18 16:08:49.374638
3760,65974,39941,1.1,2023-09-24 16:08:49.374654
3761,105614,89763,4.86,2023-01-15 16:08:49.374669
3762,130068,105554,3.93,2022-11-27 16:08:49.374685
3763,112487,99750,4.03,2023-06-24 16:08:49.374701
3764,132909,107295,2.98,2023-09-20 16:08:49.374716
3765,58584,4040,2.49,2023-08-09 16:08:49.374731
3766,61766,5036,3.47,2023-08-24 16:08:49.374747
3767,80428,105157,1.32,2022-11-18 16:08:49.374763
3768,110425,7622,1.37,2023-02-26 16:08:49.374779
3769,15062,3710,4.93,2023-09-28 16:08:49.374794
3770,128263,72720,3.78,2023-06-18 16:08:49.374810
3771,93564,88485,1.92,2023-10-08 16:08:49.374825
3772,112403,4410,4.93,2023-05-24 16:08:49.374841
3773,96212,4655,3.58,2023-04-08 16:08:49.374857
3774,127775,98067,4.66,2023-01-01 16:08:49.374874
3775,23870,3895,4.38,2023-08-12 16:08:49.374889
3776,12457,117170,3.44,2023-07-14 16:08:49.374905
3777,8040,49265,4.63,2022-11-17 16:08:49.374920
3778,96654,105577,1.32,2022-12-11 16:08:49.374935
3779,20532,83837,1.93,2022-12-12 16:08:49.374951
3780,17099,96737,2.69,2022-11-24 16:08:49.374967
3781,28866,98819,3.93,2023-07-19 16:08:49.374983
3782,52963,47049,3.81,2023-01-01 16:08:49.374998
3783,94803,4229,4.03,2023-05-18 16:08:49.375013
3784,62278,66171,4.92,2023-01-31 16:08:49.375029
3785,43344,7017,2.91,2023-04-24 16:08:49.375045
3786,17273,103846,3.13,2023-02-21 16:08:49.375060
3787,27872,65027,4.23,2023-01-18 16:08:49.375075
3788,29065,1380,1.97,2023-06-16 16:08:49.375091
3789,117954,4810,2.23,2023-06-24 16:08:49.375106
3790,136946,2812,1.71,2023-07-27 16:08:49.375125
3791,24665,105978,3.28,2023-08-23 16:08:49.375141
3792,35157,26401,2.22,2023-07-16 16:08:49.375156
3793,48752,5153,3.81,2023-03-06 16:08:49.375172
3794,116399,83978,4.35,2022-12-08 16:08:49.375188
3795,115973,47571,3.47,2023-07-02 16:08:49.375203
3796,6936,73334,3.98,2022-12-24 16:08:49.375219
3797,52938,756,3.08,2023-03-06 16:08:49.375235
3798,60285,123225,3.7,2022-11-24 16:08:49.375251
3799,24017,48159,3.97,2023-09-16 16:08:49.375266
3800,46301,82606,2.59,2023-04-26 16:08:49.375282
3801,54511,8749,3.97,2022-11-25 16:08:49.375298
3802,130165,122928,2.14,2023-03-25 16:08:49.375313
3803,40635,5073,3.73,2023-08-28 16:08:49.375329
3804,14845,1588,2.83,2023-02-24 16:08:49.375344
3805,33034,81366,3.74,2022-11-02 16:08:49.375360
3806,108040,5048,2.6,2023-06-13 16:08:49.375376
3807,17843,110641,1.62,2023-06-15 16:08:49.375391
3808,82978,5960,1.11,2023-03-20 16:08:49.375406
3809,73518,111776,3.81,2023-07-21 16:08:49.375422
3810,51683,55995,4.78,2023-08-06 16:08:49.375438
3811,57617,111649,4.43,2023-01-10 16:08:49.375453
3812,5395,33191,1.23,2023-04-25 16:08:49.375469
3813,34827,85367,2.51,2023-03-22 16:08:49.375484
3814,94687,117513,2.57,2023-05-10 16:08:49.375500
3815,68446,106527,4.61,2023-04-11 16:08:49.375515
3816,57764,127276,3.27,2023-05-18 16:08:49.375531
3817,84063,6519,1.27,2023-01-13 16:08:49.375546
3818,52618,4208,4.71,2023-02-07 16:08:49.375561
3819,52963,72267,4.69,2023-03-25 16:08:49.375577
3820,58151,97055,2.41,2022-11-18 16:08:49.375592
3821,74628,70173,3.35,2023-05-24 16:08:49.375608
3822,91918,32352,3.58,2023-05-30 16:08:49.375630
3823,20655,72720,1.0,2023-07-11 16:08:49.375647
3824,99186,2652,4.95,2023-08-04 16:08:49.375663
3825,81415,117494,1.3,2023-05-04 16:08:49.375678
3826,109688,103851,3.72,2023-08-15 16:08:49.375694
3827,572,3251,1.54,2022-12-05 16:08:49.375710
3828,73594,93351,4.3,2023-05-08 16:08:49.375725
3829,31022,72273,4.37,2023-06-12 16:08:49.375741
3830,80126,518,2.06,2023-06-16 16:08:49.375757
3831,126206,3418,1.56,2023-10-02 16:08:49.375774
3832,103912,4144,1.38,2022-11-20 16:08:49.375791
3833,106944,82684,2.31,2023-03-29 16:08:49.375806
3834,55707,99760,1.69,2023-10-04 16:08:49.375822
3835,7909,108529,2.57,2023-01-27 16:08:49.375837
3836,111422,61264,3.89,2023-10-02 16:08:49.375853
3837,29529,93574,3.41,2023-08-18 16:08:49.375868
3838,109798,33421,4.02,2023-04-27 16:08:49.375883
3839,6075,87173,3.65,2022-11-25 16:08:49.375899
3840,43155,107278,4.62,2023-07-28 16:08:49.375914
3841,130305,88380,4.78,2022-12-21 16:08:49.375930
3842,89911,7792,3.1,2023-10-09 16:08:49.375945
3843,64167,86168,4.86,2023-07-02 16:08:49.375961
3844,113044,96836,1.29,2023-10-02 16:08:49.375977
3845,36384,7756,1.25,2023-04-09 16:08:49.375998
3846,105169,96096,2.66,2023-03-13 16:08:49.376014
3847,60503,7700,3.02,2023-01-25 16:08:49.376029
3848,28309,111314,3.51,2023-06-08 16:08:49.376045
3849,79501,107262,3.67,2023-06-24 16:08:49.376061
3850,75928,64231,3.54,2023-02-14 16:08:49.376076
3851,47443,1939,2.66,2023-07-21 16:08:49.376092
3852,15428,7820,1.81,2023-10-12 16:08:49.376107
3853,33070,121310,4.5,2023-08-20 16:08:49.376143
3854,45153,123337,2.03,2022-10-26 16:08:49.376159
3855,64666,103747,4.42,2022-11-25 16:08:49.376175
3856,19154,7078,4.98,2023-02-27 16:08:49.376190
3857,85030,63131,1.91,2023-08-13 16:08:49.376206
3858,102951,56837,4.96,2023-04-27 16:08:49.376222
3859,81768,122954,2.99,2023-09-02 16:08:49.376238
3860,51076,27741,4.9,2023-09-08 16:08:49.376253
3861,13634,48783,2.72,2023-08-03 16:08:49.376268
3862,100639,3433,4.63,2023-10-13 16:08:49.376284
3863,32555,87222,3.17,2023-10-05 16:08:49.376300
3864,1035,92938,2.74,2023-01-01 16:08:49.376315
3865,23683,112811,4.29,2022-10-30 16:08:49.376331
3866,114874,118938,1.49,2023-06-14 16:08:49.376348
3867,92172,67850,3.95,2023-09-21 16:08:49.376364
3868,41041,107061,2.75,2023-06-13 16:08:49.376379
3869,138027,107869,3.73,2023-02-12 16:08:49.376395
3870,66362,33555,2.41,2023-08-20 16:08:49.376410
3871,102951,105455,3.35,2023-06-01 16:08:49.376425
3872,131695,7440,4.75,2023-02-19 16:08:49.376441
3873,6425,103794,3.4,2023-02-21 16:08:49.376457
3874,9657,83825,4.39,2023-06-21 16:08:49.376472
3875,74361,30848,3.47,2023-09-30 16:08:49.376488
3876,57906,100505,1.13,2023-06-16 16:08:49.376504
3877,6641,54732,4.65,2023-08-19 16:08:49.376519
3878,16092,4376,2.93,2023-05-25 16:08:49.376541
3879,70263,117630,4.86,2023-08-01 16:08:49.376562
3880,103208,27603,4.62,2023-05-08 16:08:49.376578
3881,32734,118568,4.29,2023-03-03 16:08:49.376593
3882,96229,60707,1.23,2023-05-06 16:08:49.376609
3883,105373,696,4.73,2023-08-29 16:08:49.376624
3884,2701,54185,4.78,2023-08-04 16:08:49.376645
3885,107486,78308,1.73,2023-06-20 16:08:49.376663
3886,56683,48555,1.09,2023-06-05 16:08:49.376678
3887,117129,94663,4.43,2023-09-21 16:08:49.376694
3888,4390,128920,1.69,2023-03-05 16:08:49.376710
3889,91936,9007,2.99,2022-11-17 16:08:49.376725
3890,46652,90118,3.79,2022-11-21 16:08:49.376741
3891,128697,113240,2.48,2022-11-22 16:08:49.376757
3892,52263,5618,2.6,2022-11-25 16:08:49.376772
3893,119740,120938,1.15,2023-03-02 16:08:49.376788
3894,4513,4101,2.11,2023-10-12 16:08:49.376803
3895,61016,87065,3.82,2023-03-11 16:08:49.376818
3896,42494,2995,2.34,2023-01-28 16:08:49.376841
3897,126787,4397,3.88,2023-05-16 16:08:49.376857
3898,69379,4745,3.62,2023-03-19 16:08:49.376872
3899,48080,6857,1.01,2022-11-13 16:08:49.376888
3900,114874,112316,2.78,2023-02-17 16:08:49.376903
3901,117527,93948,3.49,2022-12-09 16:08:49.376919
3902,20539,112060,3.49,2023-09-26 16:08:49.376934
3903,73226,77672,3.49,2023-09-04 16:08:49.376950
3904,27785,47264,1.64,2023-05-25 16:08:49.376966
3905,121681,26726,3.24,2023-03-04 16:08:49.376982
3906,47844,101142,3.81,2023-02-14 16:08:49.376998
3907,32437,94352,4.14,2023-04-21 16:08:49.377013
3908,32360,73154,3.4,2023-03-06 16:08:49.377029
3909,105371,128862,3.04,2023-01-13 16:08:49.377044
3910,122259,83656,2.77,2023-05-14 16:08:49.377060
3911,90849,121583,3.94,2023-08-04 16:08:49.377081
3912,105299,33852,3.29,2023-01-09 16:08:49.377097
3913,113926,954,1.92,2023-08-26 16:08:49.377112
3914,103947,78949,3.26,2023-01-11 16:08:49.377127
3915,100460,1149,3.29,2023-02-22 16:08:49.377146
3916,74084,6756,1.98,2022-11-11 16:08:49.377171
3917,49210,32076,1.33,2023-05-22 16:08:49.377187
3918,69194,52528,1.47,2023-09-22 16:08:49.377202
3919,108278,86401,1.68,2022-12-06 16:08:49.377218
3920,98816,56921,4.11,2023-05-12 16:08:49.377234
3921,73440,113470,2.75,2023-01-01 16:08:49.377250
3922,31056,47937,2.88,2023-02-14 16:08:49.377272
3923,72282,78646,2.19,2023-03-04 16:08:49.377287
3924,91142,33928,1.85,2023-03-19 16:08:49.377303
3925,121223,2880,3.95,2023-04-01 16:08:49.377318
3926,86985,8426,2.46,2022-11-13 16:08:49.377334
3927,74389,115864,2.68,2022-11-07 16:08:49.377349
3928,24377,6195,1.26,2023-01-24 16:08:49.377365
3929,12051,112999,1.21,2023-03-28 16:08:49.377380
3930,105963,8646,2.49,2023-04-17 16:08:49.377395
3931,1483,87096,4.47,2023-01-26 16:08:49.377411
3932,117527,125607,1.03,2023-01-30 16:08:49.377427
3933,90725,3393,2.89,2023-01-05 16:08:49.377442
3934,76961,117893,1.79,2023-07-10 16:08:49.377458
3935,89949,89844,2.5,2023-05-06 16:08:49.377473
3936,134439,60201,2.98,2022-12-02 16:08:49.377496
3937,77989,81952,1.42,2023-01-06 16:08:49.377512
3938,115089,119589,2.84,2022-11-21 16:08:49.377527
3939,77668,1729,2.38,2023-07-29 16:08:49.377543
3940,57906,85955,4.1,2023-08-24 16:08:49.377560
3941,69666,1206,4.35,2023-01-25 16:08:49.377576
3942,107708,69606,1.99,2023-03-09 16:08:49.377591
3943,37884,44124,4.03,2022-12-08 16:08:49.377606
3944,49336,131017,3.95,2023-07-11 16:08:49.377622
3945,12042,92639,3.86,2022-10-16 16:08:49.377638
3946,124331,117531,2.92,2023-09-01 16:08:49.377653
3947,73189,84273,3.58,2022-12-31 16:08:49.377669
3948,102634,68226,4.21,2023-04-13 16:08:49.377686
3949,21042,80144,1.9,2023-01-10 16:08:49.377702
3950,34902,119667,4.9,2023-10-04 16:08:49.377717
3951,85705,112723,1.48,2023-03-25 16:08:49.377733
3952,37439,79725,4.26,2023-06-12 16:08:49.377749
3953,66358,249,4.98,2023-06-05 16:08:49.377764
3954,34668,648,4.93,2023-03-03 16:08:49.377780
3955,24804,26289,1.88,2023-06-22 16:08:49.377795
3956,74959,91446,1.48,2023-08-24 16:08:49.377811
3957,76003,69136,2.71,2022-11-06 16:08:49.377826
3958,68684,84691,2.6,2022-12-17 16:08:49.377842
3959,6690,121493,3.28,2022-12-15 16:08:49.377857
3960,87123,60838,2.86,2023-10-11 16:08:49.377873
3961,64308,84734,1.41,2023-05-07 16:08:49.377888
3962,48937,8365,3.48,2023-05-05 16:08:49.377904
3963,109646,25929,1.55,2023-06-11 16:08:49.377920
3964,119126,86745,4.45,2023-09-21 16:08:49.377935
3965,92647,5991,1.68,2023-07-11 16:08:49.377951
3966,83831,94496,3.52,2023-01-18 16:08:49.377967
3967,41963,5689,1.64,2023-04-13 16:08:49.377982
3968,7594,6877,3.79,2023-08-29 16:08:49.377997
3969,48989,112772,4.71,2023-01-26 16:08:49.378013
3970,25559,103561,2.86,2023-10-02 16:08:49.378029
3971,80859,3559,4.79,2023-02-22 16:08:49.378044
3972,129825,84557,4.92,2023-04-06 16:08:49.378060
3973,93224,26343,3.18,2022-10-16 16:08:49.378076
3974,73518,5920,1.32,2023-09-13 16:08:49.378097
3975,53077,497,3.76,2023-05-30 16:08:49.378112
3976,59828,41831,2.92,2022-11-04 16:08:49.378134
3977,120464,51255,3.23,2023-01-27 16:08:49.378150
3978,110030,81,3.6,2023-09-28 16:08:49.378166
3979,80001,79139,2.28,2023-01-27 16:08:49.378201
3980,95200,107601,1.4,2022-11-30 16:08:49.378217
3981,33940,2771,3.99,2022-12-05 16:08:49.378232
3982,43344,7164,2.67,2023-07-25 16:08:49.378248
3983,51076,102119,1.0,2023-07-18 16:08:49.378264
3984,113822,5076,1.99,2023-03-31 16:08:49.378280
3985,137166,5860,4.14,2023-02-21 16:08:49.378295
3986,52383,129773,2.82,2023-04-14 16:08:49.378318
3987,106726,1744,3.81,2023-07-05 16:08:49.378333
3988,64430,8063,4.95,2023-03-27 16:08:49.378349
3989,71811,841,2.54,2023-06-26 16:08:49.378370
3990,11520,47815,2.16,2023-07-17 16:08:49.378385
3991,131179,2105,3.38,2022-11-09 16:08:49.378400
3992,34144,131076,4.85,2023-01-28 16:08:49.378416
3993,13427,2896,4.32,2023-03-10 16:08:49.378431
3994,16274,3178,4.09,2023-07-06 16:08:49.378447
3995,126575,111638,2.41,2022-11-04 16:08:49.378463
3996,58584,88001,2.36,2022-11-13 16:08:49.378478
3997,52938,104331,2.04,2023-06-10 16:08:49.378494
3998,19085,26452,2.6,2023-03-30 16:08:49.378510
3999,76465,103087,4.46,2023-10-10 16:08:49.378525
4000,3172,101373,2.81,2023-03-26 16:08:49.378541
4001,86985,4376,2.99,2022-10-20 16:08:49.378556
4002,117097,1426,3.86,2022-12-11 16:08:49.378571
4003,95279,117932,3.53,2023-10-12 16:08:49.378587
4004,10810,37720,1.2,2023-09-01 16:08:49.378602
4005,134266,988,2.31,2022-11-18 16:08:49.378618
4006,81658,2095,2.09,2023-05-04 16:08:49.378633
4007,29619,78073,4.09,2023-09-01 16:08:49.378649
4008,35370,110259,2.28,2022-10-23 16:08:49.378664
4009,48937,88889,2.62,2023-02-05 16:08:49.378680
4010,78090,92471,1.69,2023-06-12 16:08:49.378696
4011,36073,3622,4.03,2023-03-11 16:08:49.378713
4012,133097,92416,4.56,2022-12-13 16:08:49.378729
4013,13203,91353,2.07,2022-12-07 16:08:49.378745
4014,101412,89761,4.84,2023-07-04 16:08:49.378761
4015,14331,93598,3.07,2022-12-22 16:08:49.378776
4016,44328,26076,2.45,2023-03-06 16:08:49.378792
4017,10231,107589,1.96,2023-05-14 16:08:49.378808
4018,73226,119196,1.79,2022-12-30 16:08:49.378823
4019,65934,77985,1.4,2023-02-24 16:08:49.378838
4020,84898,114494,4.87,2022-12-05 16:08:49.378854
4021,18671,130524,2.75,2022-11-19 16:08:49.378870
4022,84517,3216,1.04,2023-04-07 16:08:49.378885
4023,26498,116937,2.47,2023-06-28 16:08:49.378901
4024,102209,6184,3.1,2023-03-26 16:08:49.378916
4025,119804,88138,2.32,2023-02-18 16:08:49.378939
4026,91166,80880,3.57,2022-11-30 16:08:49.378962
4027,128706,32735,4.72,2023-09-25 16:08:49.378985
4028,122545,30820,4.12,2023-02-24 16:08:49.379000
4029,71658,113071,3.81,2023-10-03 16:08:49.379016
4030,5470,48159,2.51,2023-07-06 16:08:49.379032
4031,125525,127721,2.18,2023-08-02 16:08:49.379047
4032,105574,55294,4.8,2023-07-16 16:08:49.379063
4033,50409,88168,3.2,2023-08-01 16:08:49.379079
4034,54497,67068,4.73,2023-08-01 16:08:49.379094
4035,125185,108924,4.38,2022-10-16 16:08:49.379109
4036,73518,82380,2.94,2022-12-15 16:08:49.379125
4037,21165,78715,4.29,2023-07-21 16:08:49.379140
4038,94803,1202,2.8,2022-11-01 16:08:49.379156
4039,111682,110453,3.08,2023-10-12 16:08:49.379172
4040,71414,76862,1.17,2023-08-10 16:08:49.379187
4041,69379,97423,4.62,2022-12-20 16:08:49.379203
4042,22662,2075,3.19,2023-09-03 16:08:49.379234
4043,94190,2613,3.54,2023-07-01 16:08:49.379250
4044,58561,27777,1.6,2022-12-08 16:08:49.379266
4045,23429,110779,1.3,2023-08-12 16:08:49.379281
4046,121167,46821,3.78,2023-02-19 16:08:49.379297
4047,67904,105195,4.2,2023-01-19 16:08:49.379312
4048,39686,26334,2.27,2023-09-13 16:08:49.379328
4049,129826,2069,2.22,2022-11-04 16:08:49.379343
4050,43811,57520,4.66,2023-08-24 16:08:49.379359
4051,136946,123596,1.57,2023-06-23 16:08:49.379374
4052,102165,5049,3.93,2023-04-13 16:08:49.379390
4053,102324,90526,4.29,2023-07-04 16:08:49.379405
4054,23113,99525,4.39,2023-06-06 16:08:49.379422
4055,44118,1989,2.05,2023-06-09 16:08:49.379437
4056,29634,26745,1.42,2022-11-15 16:08:49.379453
4057,70263,91762,3.83,2022-12-22 16:08:49.379469
4058,131559,81610,1.93,2022-12-17 16:08:49.379490
4059,72282,120903,2.58,2023-05-22 16:08:49.379506
4060,68321,27922,1.73,2023-08-12 16:08:49.379521
4061,49648,7979,1.77,2022-11-10 16:08:49.379542
4062,103954,6769,3.77,2023-07-16 16:08:49.379558
4063,18330,85544,3.23,2023-01-31 16:08:49.379584
4064,112405,104019,1.81,2023-01-08 16:08:49.379599
4065,78956,106017,1.37,2023-05-08 16:08:49.379615
4066,444,1886,1.66,2023-09-08 16:08:49.379630
4067,84898,48231,1.29,2022-12-07 16:08:49.379646
4068,63277,25918,3.15,2023-09-22 16:08:49.379661
4069,34917,1620,4.46,2023-06-29 16:08:49.379677
4070,120838,4989,1.36,2023-07-21 16:08:49.379692
4071,31322,72011,2.77,2023-08-29 16:08:49.379708
4072,84063,5317,2.51,2022-10-26 16:08:49.379724
4073,82812,68650,4.16,2023-08-27 16:08:49.379740
4074,55860,1872,3.57,2023-07-11 16:08:49.379780
4075,130977,82395,1.49,2022-11-07 16:08:49.379796
4076,20586,114378,4.2,2023-06-28 16:08:49.379812
4077,32138,7566,1.97,2023-10-14 16:08:49.379828
4078,11411,100574,3.6,2023-03-09 16:08:49.379843
4079,77989,88706,4.18,2023-05-11 16:08:49.379859
4080,110030,4701,3.57,2023-06-16 16:08:49.379874
4081,11651,4100,1.91,2022-11-26 16:08:49.379890
4082,48063,25801,2.54,2022-11-27 16:08:49.379906
4083,70967,6018,1.09,2023-03-15 16:08:49.379922
4084,133805,114947,3.7,2023-05-27 16:08:49.379937
4085,20096,42385,4.2,2023-02-24 16:08:49.379952
4086,64212,96651,4.43,2023-07-26 16:08:49.379968
4087,20655,83540,3.5,2023-03-07 16:08:49.379985
4088,70636,98217,1.95,2022-10-19 16:08:49.380001
4089,78090,113001,3.88,2022-12-06 16:08:49.380016
4090,29294,8997,4.86,2023-01-21 16:08:49.380032
4091,72878,7648,2.93,2023-06-01 16:08:49.380048
4092,67708,131017,3.67,2023-01-29 16:08:49.380063
4093,87974,92163,4.13,2023-07-28 16:08:49.380079
4094,33034,120102,3.47,2022-11-30 16:08:49.380095
4095,572,4540,3.92,2023-04-22 16:08:49.380110
4096,111295,129703,3.72,2023-10-05 16:08:49.380126
4097,44041,84446,1.52,2022-12-22 16:08:49.380142
4098,62265,7385,4.38,2023-01-04 16:08:49.380174
4099,40680,32361,2.11,2023-06-20 16:08:49.380189
4100,11575,117133,2.43,2023-03-28 16:08:49.380212
4101,27121,197,3.85,2023-05-20 16:08:49.380228
4102,77077,3042,2.35,2023-01-27 16:08:49.380243
4103,56539,5519,1.59,2022-12-31 16:08:49.380259
4104,28854,2525,1.89,2023-01-11 16:08:49.380274
4105,128038,110562,2.86,2023-09-18 16:08:49.380301
4106,59999,99005,1.74,2022-12-28 16:08:49.380323
4107,19603,78898,4.67,2022-12-07 16:08:49.380339
4108,137382,117903,1.67,2023-10-06 16:08:49.380371
4109,73448,95480,4.75,2022-12-14 16:08:49.380386
4110,11109,81782,3.92,2022-12-03 16:08:49.380402
4111,69459,1836,2.47,2023-03-26 16:08:49.380418
4112,77416,92518,3.22,2023-06-06 16:08:49.380434
4113,33171,120146,4.96,2023-01-31 16:08:49.380449
4114,31056,105091,4.4,2023-08-19 16:08:49.380472
4115,105614,119155,2.09,2023-03-24 16:08:49.380488
4116,4160,68976,2.89,2023-05-30 16:08:49.380503
4117,10050,104774,3.66,2023-02-23 16:08:49.380519
4118,87227,1519,1.59,2023-06-19 16:08:49.380535
4119,80647,42946,2.68,2023-05-17 16:08:49.380550
4120,76702,94044,4.05,2022-12-22 16:08:49.380565
4121,78112,114182,4.44,2023-02-10 16:08:49.380581
4122,117097,91688,2.17,2022-11-19 16:08:49.380604
4123,7713,91395,3.08,2023-06-22 16:08:49.380619
4124,96229,3492,2.15,2022-10-29 16:08:49.380635
4125,24034,130069,1.42,2022-10-25 16:08:49.380650
4126,95279,4207,2.95,2022-10-27 16:08:49.380666
4127,64270,110108,1.16,2023-02-01 16:08:49.380682
4128,123321,60763,2.59,2023-05-07 16:08:49.380698
4129,24033,78856,4.82,2023-09-02 16:08:49.380713
4130,71991,117702,4.58,2022-11-03 16:08:49.380736
4131,59428,75406,4.1,2023-09-13 16:08:49.380751
4132,22228,3004,5.0,2022-12-11 16:08:49.380767
4133,101690,31410,3.39,2022-10-21 16:08:49.380783
4134,81374,4225,4.99,2023-02-26 16:08:49.380798
4135,82528,96832,3.86,2022-11-18 16:08:49.380814
4136,5303,121063,1.28,2023-02-06 16:08:49.380829
4137,12818,72559,2.12,2023-07-01 16:08:49.380853
4138,98073,5932,3.02,2022-10-19 16:08:49.380869
4139,69225,106727,2.3,2023-10-05 16:08:49.380885
4140,112131,72908,2.2,2023-09-13 16:08:49.380901
4141,119025,129456,2.97,2023-08-12 16:08:49.380916
4142,61656,67867,1.94,2023-01-08 16:08:49.380932
4143,23113,1127,3.61,2023-08-13 16:08:49.380948
4144,95647,61697,4.78,2023-04-21 16:08:49.380963
4145,124887,6574,2.59,2022-12-20 16:08:49.380980
4146,120376,914,1.89,2023-02-15 16:08:49.381005
4147,56561,2048,2.99,2023-03-25 16:08:49.381021
4148,40563,8845,4.63,2023-01-15 16:08:49.381036
4149,104447,26288,2.86,2023-04-11 16:08:49.381052
4150,24576,84976,2.9,2022-12-22 16:08:49.381075
4151,14230,982,1.51,2023-10-08 16:08:49.381090
4152,106112,79507,4.2,2023-06-27 16:08:49.381106
4153,56346,95967,3.22,2023-08-18 16:08:49.381121
